timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-04-12 14:59:29	face	56797	0.93	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:29	face	59438	0.91	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:29	face	62910	0.92	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:29	face	63648	0.92	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:30	face	65136	0.92	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:30	face	63414	0.92	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:30	face	61640	0.92	2025-04-12 14:59:29	42.097755	12.464074666666667
2025-04-12 14:59:30	face	60192	0.92	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:30	face	60648	0.92	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:30	face	65688	0.92	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:30	face	63609	0.92	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:31	face	59701	0.94	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:31	face	60420	0.93	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:31	face	58016	0.92	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:31	face	58500	0.93	2025-04-12 14:59:30	42.0977635	12.464071833333334
2025-04-12 14:59:31	face	56355	0.93	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:31	face	57534	0.93	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:31	face	58986	0.93	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:31	face	60685	0.92	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:32	face	64938	0.92	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:32	face	71750	0.92	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:32	face	73406	0.94	2025-04-12 14:59:31	42.097766	12.464072166666666
